class,image_path,name,xmax,xmin,ymax,ymin
9,d193752482ffbc1b972b085a5e3f4030.jpg,CLUTTER_SIDEWALK,273,19,415,261
9,d193752482ffbc1b972b085a5e3f4030.jpg,CLUTTER_SIDEWALK,563,202,416,275
2,6d8f46df0de552285e584839892255cf.jpg,POTHOLES,592,398,435,343
2,6d8f46df0de552285e584839892255cf.jpg,POTHOLES,844,540,459,325
7,d33ae1d8474fec3b9c5982876c45643d.jpg,BAD_BILLBOARD,362,321,202,164
7,d33ae1d8474fec3b9c5982876c45643d.jpg,BAD_BILLBOARD,197,153,198,133
3,2d1119aa49135d014308361b8ce1c723.jpg,GARBAGE,912,808,292,214
3,2d1119aa49135d014308361b8ce1c723.jpg,GARBAGE,951,864,308,237
3,2d1119aa49135d014308361b8ce1c723.jpg,GARBAGE,841,783,270,214
7,33e4cd5a74e3858eca2b0bf1a4696f33.jpg,BAD_BILLBOARD,956,686,171,66
3,46b7f51312a01b40df8eecb0d0f51a74.jpg,GARBAGE,660,561,328,271
3,46b7f51312a01b40df8eecb0d0f51a74.jpg,GARBAGE,548,435,326,262
3,46b7f51312a01b40df8eecb0d0f51a74.jpg,GARBAGE,134,-11,323,273
7,46b7f51312a01b40df8eecb0d0f51a74.jpg,BAD_BILLBOARD,435,343,244,200
7,46b7f51312a01b40df8eecb0d0f51a74.jpg,BAD_BILLBOARD,616,478,248,187
7,46b7f51312a01b40df8eecb0d0f51a74.jpg,BAD_BILLBOARD,703,588,248,186
3,d348c51cf7d5d337b3cfce675807fd13.jpg,GARBAGE,432,330,270,183
3,d348c51cf7d5d337b3cfce675807fd13.jpg,GARBAGE,504,394,281,189
3,9558266204ddacf00e54d69914f84f73.jpg,GARBAGE,728,609,506,440
5,9558266204ddacf00e54d69914f84f73.jpg,BROKEN_SIGNAGE,490,291,446,71
3,67cb3d8d0740880d98b3359eee0ea4a8.jpg,GARBAGE,208,142,163,127
3,67cb3d8d0740880d98b3359eee0ea4a8.jpg,GARBAGE,160,119,160,131
3,67cb3d8d0740880d98b3359eee0ea4a8.jpg,GARBAGE,130,92,155,124
3,67cb3d8d0740880d98b3359eee0ea4a8.jpg,GARBAGE,114,62,159,122
3,67cb3d8d0740880d98b3359eee0ea4a8.jpg,GARBAGE,62,15,165,127
3,67cb3d8d0740880d98b3359eee0ea4a8.jpg,GARBAGE,54,-6,172,124
9,67cb3d8d0740880d98b3359eee0ea4a8.jpg,CLUTTER_SIDEWALK,412,-22,307,150
9,67cb3d8d0740880d98b3359eee0ea4a8.jpg,CLUTTER_SIDEWALK,696,223,293,170
9,67cb3d8d0740880d98b3359eee0ea4a8.jpg,CLUTTER_SIDEWALK,1077,488,329,178
9,0336dca24412dbf2ccf420a99d6dd254.jpg,CLUTTER_SIDEWALK,495,-54,261,128
9,0336dca24412dbf2ccf420a99d6dd254.jpg,CLUTTER_SIDEWALK,911,487,253,142
3,0336dca24412dbf2ccf420a99d6dd254.jpg,GARBAGE,268,159,271,202
3,0336dca24412dbf2ccf420a99d6dd254.jpg,GARBAGE,376,292,216,167
9,8b4acd5af972406dfcf0217dfd763929.jpg,CLUTTER_SIDEWALK,510,37,285,148
9,8b4acd5af972406dfcf0217dfd763929.jpg,CLUTTER_SIDEWALK,805,296,290,153
4,94fefcbd102e6e6e64b09e341c261d40.jpg,CONSTRUCTION_ROAD,1005,519,360,95
4,94fefcbd102e6e6e64b09e341c261d40.jpg,CONSTRUCTION_ROAD,1006,25,560,97
3,119a8fde0d00a6f0bfe72f880046acbb.jpg,GARBAGE,685,609,468,397
0,11707978d54f957df082dcc45af92dde.jpg,GRAFFITI,633,412,282,233
3,b733e3127ec1d38c885696902a3488fe.jpg,GARBAGE,457,367,260,193
3,b733e3127ec1d38c885696902a3488fe.jpg,GARBAGE,454,375,211,140
3,b733e3127ec1d38c885696902a3488fe.jpg,GARBAGE,527,422,206,129
3,b733e3127ec1d38c885696902a3488fe.jpg,GARBAGE,623,529,231,154
3,b733e3127ec1d38c885696902a3488fe.jpg,GARBAGE,748,627,209,147
3,b733e3127ec1d38c885696902a3488fe.jpg,GARBAGE,715,629,230,163
3,b733e3127ec1d38c885696902a3488fe.jpg,GARBAGE,668,604,237,187
3,b733e3127ec1d38c885696902a3488fe.jpg,GARBAGE,994,825,314,235
3,b733e3127ec1d38c885696902a3488fe.jpg,GARBAGE,980,830,275,174
3,b733e3127ec1d38c885696902a3488fe.jpg,GARBAGE,364,284,266,211
3,b733e3127ec1d38c885696902a3488fe.jpg,GARBAGE,298,203,265,203
3,b733e3127ec1d38c885696902a3488fe.jpg,GARBAGE,238,103,276,208
3,b733e3127ec1d38c885696902a3488fe.jpg,GARBAGE,169,103,199,154
3,b733e3127ec1d38c885696902a3488fe.jpg,GARBAGE,177,36,288,195
3,b733e3127ec1d38c885696902a3488fe.jpg,GARBAGE,432,279,438,344
3,b302c18122280a61520fbe6896aabb80.jpg,GARBAGE,375,313,404,357
4,4576de3e17fea7c63bfb0d0be4b19eb8.jpg,CONSTRUCTION_ROAD,204,-33,234,106
4,4576de3e17fea7c63bfb0d0be4b19eb8.jpg,CONSTRUCTION_ROAD,382,101,224,121
4,4576de3e17fea7c63bfb0d0be4b19eb8.jpg,CONSTRUCTION_ROAD,1024,521,320,135
7,4576de3e17fea7c63bfb0d0be4b19eb8.jpg,BAD_BILLBOARD,590,488,242,79
7,4576de3e17fea7c63bfb0d0be4b19eb8.jpg,BAD_BILLBOARD,629,537,258,58
7,4576de3e17fea7c63bfb0d0be4b19eb8.jpg,BAD_BILLBOARD,471,303,224,135
9,ac1de8ba4b92dda998153e01066c2b1f.jpg,CLUTTER_SIDEWALK,514,-42,343,183
9,ac1de8ba4b92dda998153e01066c2b1f.jpg,CLUTTER_SIDEWALK,824,334,330,182
3,ac1de8ba4b92dda998153e01066c2b1f.jpg,GARBAGE,773,642,283,225
3,ac1de8ba4b92dda998153e01066c2b1f.jpg,GARBAGE,118,23,286,226
3,90e6865bc9db77e2b72df65c722a3f7e.jpg,GARBAGE,1067,449,452,169
3,dce98d937e97a55bcfa7083a50d3288d.jpg,GARBAGE,894,772,264,173
3,dce98d937e97a55bcfa7083a50d3288d.jpg,GARBAGE,920,867,256,206
7,8e62901be7b8aac090dffab578e6b040.jpg,BAD_BILLBOARD,840,720,167,104
4,ed7744651dea5e3822b47029d3498ddf.jpg,CONSTRUCTION_ROAD,549,-132,687,46
4,ed7744651dea5e3822b47029d3498ddf.jpg,CONSTRUCTION_ROAD,913,269,658,72
4,bbf3bb1740378e3cb9132a5b12d9f71d.jpg,CONSTRUCTION_ROAD,789,-8,475,189
4,bbf3bb1740378e3cb9132a5b12d9f71d.jpg,CONSTRUCTION_ROAD,1026,514,481,202
7,bbf3bb1740378e3cb9132a5b12d9f71d.jpg,BAD_BILLBOARD,999,683,257,149
3,b2ac3e7ebeaeb42dccdef8a7e0ea8ab5.jpg,GARBAGE,87,7,213,167
3,b2ac3e7ebeaeb42dccdef8a7e0ea8ab5.jpg,GARBAGE,246,203,199,164
0,1ddc6e27cb7a0e91679f32fde59e5cc0.jpg,GRAFFITI,473,332,283,212
3,1ddc6e27cb7a0e91679f32fde59e5cc0.jpg,GARBAGE,574,483,271,217
3,1ddc6e27cb7a0e91679f32fde59e5cc0.jpg,GARBAGE,654,563,270,211
7,c6345d5f543bd805cc67427ea433b613.jpg,BAD_BILLBOARD,895,714,172,51
3,dfefd545304059f238aaa259f4ee3e2e.jpg,GARBAGE,609,342,259,117
3,4db87bbe333952f46a2bce407e7c72e5.jpg,GARBAGE,700,566,497,408
9,aa9bf0e17dd635c3afb4d03e03a0c9e6.jpg,CLUTTER_SIDEWALK,643,-112,418,186
9,aa9bf0e17dd635c3afb4d03e03a0c9e6.jpg,CLUTTER_SIDEWALK,960,331,417,202
9,0fda747d6e10b51bd50151706eef9bbe.jpg,CLUTTER_SIDEWALK,720,-116,415,185
9,0fda747d6e10b51bd50151706eef9bbe.jpg,CLUTTER_SIDEWALK,1038,379,431,223
0,3015e7362781023ec539290295fbe9c2.jpg,GRAFFITI,818,738,254,154
3,d2834579eac393dbf5fd49f2455bc607.jpg,GARBAGE,725,644,296,226
3,e508c7bc5c9a4aa7b5da035156d7b8b3.jpg,GARBAGE,192,-34,354,258
3,e508c7bc5c9a4aa7b5da035156d7b8b3.jpg,GARBAGE,213,83,315,257
3,e508c7bc5c9a4aa7b5da035156d7b8b3.jpg,GARBAGE,653,562,285,232
9,e508c7bc5c9a4aa7b5da035156d7b8b3.jpg,CLUTTER_SIDEWALK,499,54,363,215
9,e508c7bc5c9a4aa7b5da035156d7b8b3.jpg,CLUTTER_SIDEWALK,971,451,341,173
9,ac4a3e1e725b642c576419f11eec4c54.jpg,CLUTTER_SIDEWALK,428,38,390,307
9,ac4a3e1e725b642c576419f11eec4c54.jpg,CLUTTER_SIDEWALK,658,237,382,292
9,ac4a3e1e725b642c576419f11eec4c54.jpg,CLUTTER_SIDEWALK,928,517,370,308
4,9dc656a16d30d75cbf94d76af261efd3.jpg,CONSTRUCTION_ROAD,526,-72,356,25
4,9dc656a16d30d75cbf94d76af261efd3.jpg,CONSTRUCTION_ROAD,1051,254,410,18
3,bf9f4d83611b9c24745ed2c84688b3b5.jpg,GARBAGE,505,328,264,172
3,bf9f4d83611b9c24745ed2c84688b3b5.jpg,GARBAGE,404,317,204,144
2,6268bd55a8c86072b7c746c29bfe01c1.jpg,POTHOLES,974,790,442,346
2,6268bd55a8c86072b7c746c29bfe01c1.jpg,POTHOLES,858,678,437,344
2,6268bd55a8c86072b7c746c29bfe01c1.jpg,POTHOLES,924,699,514,407
2,6268bd55a8c86072b7c746c29bfe01c1.jpg,POTHOLES,778,605,521,439
7,6268bd55a8c86072b7c746c29bfe01c1.jpg,BAD_BILLBOARD,708,612,233,150
3,6268bd55a8c86072b7c746c29bfe01c1.jpg,GARBAGE,240,141,324,287
3,6268bd55a8c86072b7c746c29bfe01c1.jpg,GARBAGE,68,-8,334,287
3,6268bd55a8c86072b7c746c29bfe01c1.jpg,GARBAGE,308,238,298,252
3,bcc26272aa45b1b15bb83c14448c808e.jpg,GARBAGE,917,842,259,211
3,9754265b5b64179f14ebc5747da19770.jpg,GARBAGE,900,779,423,352
3,9754265b5b64179f14ebc5747da19770.jpg,GARBAGE,819,752,418,353
3,cc22525ac7b0dc8409db8b8ce24a6692.jpg,GARBAGE,862,799,411,377
7,1683ed83f089bb7e2721150927a63a93.jpg,BAD_BILLBOARD,820,662,182,96
3,8858bbcec9162863b16267c4f06b3d26.jpg,GARBAGE,839,707,268,190
3,5f1b4d57c72e16c123ce85810313d9c9.jpg,GARBAGE,335,288,189,150
3,5f1b4d57c72e16c123ce85810313d9c9.jpg,GARBAGE,288,241,198,157
3,5f1b4d57c72e16c123ce85810313d9c9.jpg,GARBAGE,204,147,197,153
3,5f1b4d57c72e16c123ce85810313d9c9.jpg,GARBAGE,164,124,198,156
3,5f1b4d57c72e16c123ce85810313d9c9.jpg,GARBAGE,158,45,206,158
3,5f1b4d57c72e16c123ce85810313d9c9.jpg,GARBAGE,58,-16,208,162
3,5f1b4d57c72e16c123ce85810313d9c9.jpg,GARBAGE,798,700,216,140
4,a963aef79dd130334f3b1617198e2921.jpg,CONSTRUCTION_ROAD,488,46,355,101
4,a963aef79dd130334f3b1617198e2921.jpg,CONSTRUCTION_ROAD,908,253,439,60
4,a963aef79dd130334f3b1617198e2921.jpg,CONSTRUCTION_ROAD,994,638,381,68
4,926a06f180036fdb92ac4fd63f2a3dec.jpg,CONSTRUCTION_ROAD,509,-94,397,67
4,926a06f180036fdb92ac4fd63f2a3dec.jpg,CONSTRUCTION_ROAD,1145,183,448,71
3,bfbd74451b84368d4e8483ec72053616.jpg,GARBAGE,872,828,264,223
3,bfbd74451b84368d4e8483ec72053616.jpg,GARBAGE,811,757,257,212
3,0f1c12d264738de75f12714d6da6be5d.jpg,GARBAGE,160,36,314,249
3,0f1c12d264738de75f12714d6da6be5d.jpg,GARBAGE,437,354,328,243
3,0f1c12d264738de75f12714d6da6be5d.jpg,GARBAGE,502,424,314,243
3,0f1c12d264738de75f12714d6da6be5d.jpg,GARBAGE,699,608,327,264
3,0f1c12d264738de75f12714d6da6be5d.jpg,GARBAGE,375,293,318,264
2,c760b28d8639b875a71c1603930827a4.jpg,POTHOLES,686,422,563,340
3,c760b28d8639b875a71c1603930827a4.jpg,GARBAGE,907,781,332,244
3,3a593fc64436379c12b3946a7ec9b9e4.jpg,GARBAGE,822,770,279,245
3,3a593fc64436379c12b3946a7ec9b9e4.jpg,GARBAGE,837,772,304,264
3,3a593fc64436379c12b3946a7ec9b9e4.jpg,GARBAGE,730,651,318,261
7,421bf972f1d2bf2a6d0c25b9031a2658.jpg,BAD_BILLBOARD,185,73,244,156
9,ff8b469caed79a0c3533fe71203e6bce.jpg,CLUTTER_SIDEWALK,310,31,246,154
9,ff8b469caed79a0c3533fe71203e6bce.jpg,CLUTTER_SIDEWALK,360,273,202,163
3,fb576c344ebc7386c3d7f303fafb3ec1.jpg,GARBAGE,107,-14,215,146
3,fb576c344ebc7386c3d7f303fafb3ec1.jpg,GARBAGE,266,125,201,151
3,fb576c344ebc7386c3d7f303fafb3ec1.jpg,GARBAGE,136,65,207,169
3,fb576c344ebc7386c3d7f303fafb3ec1.jpg,GARBAGE,425,315,202,162
3,fb576c344ebc7386c3d7f303fafb3ec1.jpg,GARBAGE,770,646,211,161
3,fb576c344ebc7386c3d7f303fafb3ec1.jpg,GARBAGE,988,841,210,146
4,8deaf21a5df59bd550a32e4cf977df21.jpg,CONSTRUCTION_ROAD,960,-147,570,-54
2,657389175c17dba6920cbb95c43f23b6.jpg,POTHOLES,384,93,386,278
2,657389175c17dba6920cbb95c43f23b6.jpg,POTHOLES,609,282,396,277
2,657389175c17dba6920cbb95c43f23b6.jpg,POTHOLES,841,494,399,291
9,226470cffd51ecdfa5be1edfaecfa6b3.jpg,CLUTTER_SIDEWALK,469,116,306,167
9,226470cffd51ecdfa5be1edfaecfa6b3.jpg,CLUTTER_SIDEWALK,774,256,321,165
3,226470cffd51ecdfa5be1edfaecfa6b3.jpg,GARBAGE,824,609,300,176
1,ba7c3e7cfd9ee44c6d0e64d328091c7b.jpg,FADED_SIGNAGE,585,537,256,196
0,cd2bf1afb4c574a31c9e2406765225e1.jpg,GRAFFITI,788,612,178,87
0,cd2bf1afb4c574a31c9e2406765225e1.jpg,GRAFFITI,867,767,155,93
0,cd2bf1afb4c574a31c9e2406765225e1.jpg,GRAFFITI,709,560,189,93
7,01a9b1fd0b4ecd07e4e232092208a86f.jpg,BAD_BILLBOARD,1008,787,171,69
8,506f0a943e3e103331e3c225c5c01d3f.jpg,SAND_ON_ROAD,907,739,185,95
7,ebcb308e726157e06a4e819b4834a764.jpg,BAD_BILLBOARD,616,562,203,167
7,ebcb308e726157e06a4e819b4834a764.jpg,BAD_BILLBOARD,658,589,211,157
2,1228ee52547cc41610ebde6c552c204a.jpg,POTHOLES,429,347,239,181
2,1228ee52547cc41610ebde6c552c204a.jpg,POTHOLES,845,604,488,303
4,54bab1c9484d4efa430934e762e9a0fe.jpg,CONSTRUCTION_ROAD,279,-35,291,120
4,54bab1c9484d4efa430934e762e9a0fe.jpg,CONSTRUCTION_ROAD,521,186,280,148
4,54bab1c9484d4efa430934e762e9a0fe.jpg,CONSTRUCTION_ROAD,876,428,325,148
4,54bab1c9484d4efa430934e762e9a0fe.jpg,CONSTRUCTION_ROAD,957,760,256,151
0,a5e73a2ce73216675209f89560e31a3b.jpg,GRAFFITI,400,189,286,145
0,a5e73a2ce73216675209f89560e31a3b.jpg,GRAFFITI,429,326,272,181
3,697731171dc8128a7c42ed7fa757e398.jpg,GARBAGE,761,594,313,204
3,697731171dc8128a7c42ed7fa757e398.jpg,GARBAGE,793,723,252,203
3,697731171dc8128a7c42ed7fa757e398.jpg,GARBAGE,781,699,298,241
3,697731171dc8128a7c42ed7fa757e398.jpg,GARBAGE,385,223,348,249
3,c1cf07ab55d959fffa5dfa1b4dc5f01a.jpg,GARBAGE,900,761,250,147
2,52e006572945eb3f180c39c8b47edd60.jpg,POTHOLES,327,34,504,343
2,52e006572945eb3f180c39c8b47edd60.jpg,POTHOLES,674,262,527,350
2,52e006572945eb3f180c39c8b47edd60.jpg,POTHOLES,955,600,526,327
2,2a0309fb866c4344c5105383bb662ba9.jpg,POTHOLES,552,436,463,275
2,2a0309fb866c4344c5105383bb662ba9.jpg,POTHOLES,814,501,474,402
2,2a0309fb866c4344c5105383bb662ba9.jpg,POTHOLES,984,691,492,406
2,2a0309fb866c4344c5105383bb662ba9.jpg,POTHOLES,479,306,579,371
3,98193ff53a1db62b43ca91058f192fa2.jpg,GARBAGE,795,673,252,189
4,7cea3135cf9aa58c19d6522ac0b7d3fc.jpg,CONSTRUCTION_ROAD,361,33,277,134
4,7cea3135cf9aa58c19d6522ac0b7d3fc.jpg,CONSTRUCTION_ROAD,695,225,315,135
4,7cea3135cf9aa58c19d6522ac0b7d3fc.jpg,CONSTRUCTION_ROAD,958,599,331,152
4,7cea3135cf9aa58c19d6522ac0b7d3fc.jpg,CONSTRUCTION_ROAD,889,794,210,149
4,7cea3135cf9aa58c19d6522ac0b7d3fc.jpg,CONSTRUCTION_ROAD,871,648,196,148
3,1a3d3f30d6b68c28ff7a3b57ebe4f045.jpg,GARBAGE,495,434,259,226
3,1a3d3f30d6b68c28ff7a3b57ebe4f045.jpg,GARBAGE,604,555,238,199
3,e19714689e9316192bb995b4e59be577.jpg,GARBAGE,722,646,270,194
3,f07921ad2ce280ceb6011b5bbb032918.jpg,GARBAGE,876,523,279,105
3,f07921ad2ce280ceb6011b5bbb032918.jpg,GARBAGE,1002,716,301,72
3,f07921ad2ce280ceb6011b5bbb032918.jpg,GARBAGE,250,24,266,152
3,f07921ad2ce280ceb6011b5bbb032918.jpg,GARBAGE,132,-22,244,151
8,f07921ad2ce280ceb6011b5bbb032918.jpg,SAND_ON_ROAD,647,56,437,235
8,f07921ad2ce280ceb6011b5bbb032918.jpg,SAND_ON_ROAD,933,401,461,211
3,52e830f16eb702127491074fb7e84ed4.jpg,GARBAGE,979,834,267,155
3,52e830f16eb702127491074fb7e84ed4.jpg,GARBAGE,895,796,243,170
2,52e830f16eb702127491074fb7e84ed4.jpg,POTHOLES,655,327,369,238
2,52e830f16eb702127491074fb7e84ed4.jpg,POTHOLES,454,145,363,230
2,52e830f16eb702127491074fb7e84ed4.jpg,POTHOLES,275,-23,351,218
4,a3ac7b171bbe378fc7a5c9ccc2fbbcc5.jpg,CONSTRUCTION_ROAD,936,674,305,233
3,e187d19a025816f69b190d3019e0802a.jpg,GARBAGE,451,321,314,219
3,e187d19a025816f69b190d3019e0802a.jpg,GARBAGE,357,248,300,216
3,e187d19a025816f69b190d3019e0802a.jpg,GARBAGE,518,422,318,247
3,e187d19a025816f69b190d3019e0802a.jpg,GARBAGE,605,494,342,256
3,e187d19a025816f69b190d3019e0802a.jpg,GARBAGE,736,644,321,256
3,e187d19a025816f69b190d3019e0802a.jpg,GARBAGE,898,762,343,260
3,1c694dd087a0a89cce120f017c2ea5ae.jpg,GARBAGE,422,342,228,167
0,e6544a2f6fc410d9bb249e2977a83291.jpg,GRAFFITI,870,399,262,132
0,e6544a2f6fc410d9bb249e2977a83291.jpg,GRAFFITI,756,518,299,198
0,e6544a2f6fc410d9bb249e2977a83291.jpg,GRAFFITI,964,807,270,191
0,e6544a2f6fc410d9bb249e2977a83291.jpg,GRAFFITI,155,-50,223,102
7,eafa3233942b89313071e502d299f3d4.jpg,BAD_BILLBOARD,445,379,108,41
7,eafa3233942b89313071e502d299f3d4.jpg,BAD_BILLBOARD,409,323,106,40
0,eafa3233942b89313071e502d299f3d4.jpg,GRAFFITI,718,560,131,43
3,34270e4c3451e0b23f9317dc2a0f0fbd.jpg,GARBAGE,365,276,243,185
3,34270e4c3451e0b23f9317dc2a0f0fbd.jpg,GARBAGE,479,402,257,189
3,34270e4c3451e0b23f9317dc2a0f0fbd.jpg,GARBAGE,573,507,207,153
0,34270e4c3451e0b23f9317dc2a0f0fbd.jpg,GRAFFITI,434,351,177,118
0,34270e4c3451e0b23f9317dc2a0f0fbd.jpg,GRAFFITI,537,434,180,115
0,34270e4c3451e0b23f9317dc2a0f0fbd.jpg,GRAFFITI,620,511,179,115
9,7470098cba9e1c7d385926df3de9a2aa.jpg,CLUTTER_SIDEWALK,502,-70,373,206
9,7470098cba9e1c7d385926df3de9a2aa.jpg,CLUTTER_SIDEWALK,993,458,359,192
3,7470098cba9e1c7d385926df3de9a2aa.jpg,GARBAGE,584,513,289,234
7,6ce4a173acccb25953b27d4ba4368952.jpg,BAD_BILLBOARD,465,359,241,188
7,6ce4a173acccb25953b27d4ba4368952.jpg,BAD_BILLBOARD,233,135,228,186
7,6ce4a173acccb25953b27d4ba4368952.jpg,BAD_BILLBOARD,201,41,239,176
9,6ce4a173acccb25953b27d4ba4368952.jpg,CLUTTER_SIDEWALK,731,61,416,256
9,6ce4a173acccb25953b27d4ba4368952.jpg,CLUTTER_SIDEWALK,974,666,416,277
3,6ce4a173acccb25953b27d4ba4368952.jpg,GARBAGE,309,259,363,303
3,6ce4a173acccb25953b27d4ba4368952.jpg,GARBAGE,524,271,344,311
8,6d0748bc8874bdcba93a419bc4821c49.jpg,SAND_ON_ROAD,816,609,266,178
3,80f04c915c31a44bc00d19493bb1959b.jpg,GARBAGE,569,480,309,251
3,80f04c915c31a44bc00d19493bb1959b.jpg,GARBAGE,954,876,293,222
3,80f04c915c31a44bc00d19493bb1959b.jpg,GARBAGE,193,110,314,242
3,fa216ba67ba987f24e2d68110f83ff9f.jpg,GARBAGE,671,516,339,237
7,51005cf726e3a7118703228ca3dd2757.jpg,BAD_BILLBOARD,111,-30,240,159
7,51005cf726e3a7118703228ca3dd2757.jpg,BAD_BILLBOARD,495,371,292,173
0,29290ddfe4acc7f485960143a951d0fe.jpg,GRAFFITI,357,-77,273,61
0,29290ddfe4acc7f485960143a951d0fe.jpg,GRAFFITI,708,322,242,90
3,8f787b43864550be752d522b394f2dc6.jpg,GARBAGE,285,209,270,230
3,8f787b43864550be752d522b394f2dc6.jpg,GARBAGE,63,0,267,228
3,c5bde9597730f70f124117e69f42d11c.jpg,GARBAGE,292,114,357,239
3,c5bde9597730f70f124117e69f42d11c.jpg,GARBAGE,412,280,335,269
3,c5bde9597730f70f124117e69f42d11c.jpg,GARBAGE,632,539,324,262
3,c5bde9597730f70f124117e69f42d11c.jpg,GARBAGE,679,414,263,101
7,51b450ec0ffad29b91c63fc5bd8234d7.jpg,BAD_BILLBOARD,669,609,206,147
7,51b450ec0ffad29b91c63fc5bd8234d7.jpg,BAD_BILLBOARD,752,653,189,128
4,d7d1da7dcfb75f90475e3244b8549fa1.jpg,CONSTRUCTION_ROAD,604,-50,364,120
4,d7d1da7dcfb75f90475e3244b8549fa1.jpg,CONSTRUCTION_ROAD,1052,307,371,101
2,6bd0e7c1c1f30902611eddc0e41338a2.jpg,POTHOLES,490,444,251,197
7,152186977fe6b80a986adec416cdf053.jpg,BAD_BILLBOARD,394,194,238,13
9,e18bc561c7330f54c25a717912ff7573.jpg,CLUTTER_SIDEWALK,462,-10,416,288
9,e18bc561c7330f54c25a717912ff7573.jpg,CLUTTER_SIDEWALK,591,324,385,315
9,e18bc561c7330f54c25a717912ff7573.jpg,CLUTTER_SIDEWALK,895,569,402,314
7,e18bc561c7330f54c25a717912ff7573.jpg,BAD_BILLBOARD,176,21,143,62
7,e18bc561c7330f54c25a717912ff7573.jpg,BAD_BILLBOARD,76,-10,117,53
3,d11301b251b9da37320ff7f45939b060.jpg,GARBAGE,542,453,312,232
4,a7f95261f069f2299980eeac5fe19582.jpg,CONSTRUCTION_ROAD,789,-173,394,88
4,a7f95261f069f2299980eeac5fe19582.jpg,CONSTRUCTION_ROAD,973,505,340,26
3,a7f95261f069f2299980eeac5fe19582.jpg,GARBAGE,927,855,363,289
9,d591383d9379828ee3edda42b318e752.jpg,CLUTTER_SIDEWALK,449,11,356,188
9,d591383d9379828ee3edda42b318e752.jpg,CLUTTER_SIDEWALK,873,370,337,209
2,9876c6d2f99cc13d4f0adddd4010e36c.jpg,POTHOLES,820,554,560,323
2,9876c6d2f99cc13d4f0adddd4010e36c.jpg,POTHOLES,621,299,552,340
3,856a72ab9b0c15049e8a680199f5e466.jpg,GARBAGE,241,140,275,209
3,856a72ab9b0c15049e8a680199f5e466.jpg,GARBAGE,146,41,268,216
8,856a72ab9b0c15049e8a680199f5e466.jpg,SAND_ON_ROAD,319,241,278,227
0,c8d1519522dc6537216bfed522fa731c.jpg,GRAFFITI,350,222,136,58
0,c8d1519522dc6537216bfed522fa731c.jpg,GRAFFITI,363,266,176,96
0,c8d1519522dc6537216bfed522fa731c.jpg,GRAFFITI,330,221,190,88
9,d42622cc119dd25e632d52da7ed5d690.jpg,CLUTTER_SIDEWALK,613,-77,353,147
9,d42622cc119dd25e632d52da7ed5d690.jpg,CLUTTER_SIDEWALK,1037,257,354,147
7,48d4e84365d578719bafb40ba9820da3.jpg,BAD_BILLBOARD,230,163,199,137
9,fe0bd1cb5db3c19b28731a1d313baad7.jpg,CLUTTER_SIDEWALK,364,163,302,206
9,fe0bd1cb5db3c19b28731a1d313baad7.jpg,CLUTTER_SIDEWALK,242,-3,369,233
3,c87d2b57e13212a3b723932841206b3e.jpg,GARBAGE,167,69,268,184
3,c87d2b57e13212a3b723932841206b3e.jpg,GARBAGE,555,510,297,249
3,c87d2b57e13212a3b723932841206b3e.jpg,GARBAGE,655,553,271,201
3,c87d2b57e13212a3b723932841206b3e.jpg,GARBAGE,838,719,288,205
3,ace1a6e7134ec6ae881b422a57ed537b.jpg,GARBAGE,907,725,187,63
3,ace1a6e7134ec6ae881b422a57ed537b.jpg,GARBAGE,813,664,197,64
3,ace1a6e7134ec6ae881b422a57ed537b.jpg,GARBAGE,660,486,217,71
3,ace1a6e7134ec6ae881b422a57ed537b.jpg,GARBAGE,632,411,298,123
3,ace1a6e7134ec6ae881b422a57ed537b.jpg,GARBAGE,711,458,357,192
3,ace1a6e7134ec6ae881b422a57ed537b.jpg,GARBAGE,757,396,505,242
3,ace1a6e7134ec6ae881b422a57ed537b.jpg,GARBAGE,298,128,410,261
3,ace1a6e7134ec6ae881b422a57ed537b.jpg,GARBAGE,247,-18,477,268
3,ace1a6e7134ec6ae881b422a57ed537b.jpg,GARBAGE,172,-16,525,371
3,ace1a6e7134ec6ae881b422a57ed537b.jpg,GARBAGE,366,158,338,81
2,2a45eeac7247f2d8f3ef418e1293b28b.jpg,POTHOLES,497,344,539,275
0,2a45eeac7247f2d8f3ef418e1293b28b.jpg,GRAFFITI,304,211,278,205
0,2a45eeac7247f2d8f3ef418e1293b28b.jpg,GRAFFITI,240,142,279,195
4,b651853a52321369b63955be107e0f89.jpg,CONSTRUCTION_ROAD,788,518,312,225
0,aae80b39249e3e0af4b805d74186bd0c.jpg,GRAFFITI,829,183,313,75
0,aae80b39249e3e0af4b805d74186bd0c.jpg,GRAFFITI,1067,545,317,78
7,8921705a35f17d293ba9ef3eccc2f63c.jpg,BAD_BILLBOARD,948,721,181,30
3,b92e2e4aff148627ca59aab887fe2410.jpg,GARBAGE,375,284,436,372
0,a3d4ad2855c3000756168b1e78b99bdd.jpg,GRAFFITI,320,23,211,130
0,a3d4ad2855c3000756168b1e78b99bdd.jpg,GRAFFITI,584,408,267,170
3,a3d4ad2855c3000756168b1e78b99bdd.jpg,GARBAGE,717,488,332,222
3,a3d4ad2855c3000756168b1e78b99bdd.jpg,GARBAGE,832,623,324,211
3,a3d4ad2855c3000756168b1e78b99bdd.jpg,GARBAGE,702,569,275,184
